id,EAP,HPL,MWS
id00243,0.9781782,0.001457315,0.020364461
id02745,0.74712265,0.08734086,0.16553646
id23550,0.047003634,0.015532041,0.93746436
id13023,0.269455,0.0034945095,0.7270505
id24796,0.31789872,0.016620811,0.66548043
id12284,0.04102843,0.9535712,0.0054003936
id02664,0.002059916,0.99759966,0.00034044104
id23767,0.90730506,0.074564174,0.018130701
id05859,0.000985812,0.99112976,0.007884459
id14350,0.018941015,0.93662494,0.04443407
id01191,0.43672255,0.52001464,0.043262847
id17034,0.84298766,0.029903298,0.12710902
id25292,0.95650226,0.043136336,0.00036142
id22121,0.9976127,0.0014181699,0.0009691354
id20872,0.99950576,0.00034055443,0.00015368087
id17720,0.017105008,0.98111534,0.0017796302
id22658,0.03078906,0.9671348,0.0020761134
id09567,0.84548527,0.086736105,0.06777865
id16445,0.9888638,0.007821344,0.0033147845
id08349,0.16985579,0.81373036,0.016413892
id27437,0.27600154,0.2918847,0.4321138
id03812,0.99801135,0.0012102367,0.00077837985
id22304,0.9675,0.016823014,0.015677013
id04449,0.24300648,0.59087765,0.16611584
id15605,0.13733108,0.17897359,0.6836953
id01768,0.41842496,0.2006693,0.38090572
id20019,0.43329328,0.45085078,0.11585591
id09593,0.005276449,0.8778769,0.1168467
id23179,0.67591286,0.011600955,0.3124862
id21279,0.97868425,0.0123813525,0.00893438
id06711,0.04111912,0.005338476,0.9535424
id14243,0.0011482324,0.9985978,0.0002539454
id04839,0.0014665135,0.0005269811,0.9980065
id17220,0.0010671534,0.9810292,0.017903646
id24177,0.7275232,0.05315906,0.21931778
id20512,0.0027999522,0.0015224012,0.99567765
id14036,0.0018909576,0.9976814,0.00042760532
id25001,0.022855995,0.018668305,0.9584757
id06175,0.0009287171,0.9988984,0.00017283595
id24720,0.077430114,0.7799281,0.14264181
id08070,0.9604104,0.03905331,0.0005362315
id18934,0.9328993,0.05403786,0.013062816
id01338,0.9874012,0.0015569943,0.0110418545
id19008,0.000608218,0.9992594,0.00013240926
id19632,0.008156341,0.9218573,0.06998634
id26224,0.010979011,0.0011751521,0.98784584
id08219,0.9594032,0.012227555,0.028369222
id24008,0.0031330269,0.00040459094,0.9964624
id12475,0.12172697,0.8399626,0.038310442
id05766,0.25687644,0.04621068,0.6969129
id27386,0.0030143587,0.99640995,0.0005756626
id12476,0.0009078528,0.9989963,9.577923e-05
id08311,0.8871551,0.092898495,0.019946419
id04996,0.2981369,0.69229233,0.009570814
id17350,0.4762387,0.4950093,0.028751964
id05546,0.003232562,0.9965,0.00026746627
id16504,0.010119699,0.98951435,0.00036589065
id05782,0.0013094988,0.00078234245,0.99790823
id20560,0.9380093,0.03379765,0.02819298
id14171,0.029542131,0.046666685,0.9237912
id27461,0.7852933,0.058159318,0.15654743
id03581,0.30927145,0.022180155,0.66854835
id21847,0.104299225,0.01188933,0.8838115
id11712,0.555239,0.058870636,0.38589033
id26738,0.0078879455,0.0027891428,0.98932284
id13668,0.9966556,0.0028385427,0.00050588255
id15114,0.9990741,0.0002543599,0.00067148614
id20130,0.65200776,0.09925228,0.24873996
id18331,0.3612266,0.007695957,0.63107747
id24465,0.99827147,0.0014105197,0.0003180379
id13539,0.93781143,0.060693797,0.0014947074
id27564,0.002248241,0.9835914,0.01416046
id26043,0.0015357599,0.00034337392,0.99812084
id04965,0.0016290025,0.0003355015,0.9980355
id08645,0.0014410598,0.0005059413,0.9980531
id26610,0.6805759,0.054530084,0.26489398
id21737,0.4735907,0.46016842,0.0662409
id25784,0.00076735835,0.99915564,7.699654e-05
id23030,0.883911,0.019273331,0.096815616
id16450,0.0022709388,0.99638605,0.0013430164
id02161,0.38218513,0.018892674,0.5989222
id25535,0.97296226,0.0061703557,0.020867355
id16566,0.68615407,0.05197134,0.26187456
id05714,0.9984627,0.001132008,0.00040531263
id16524,0.67813474,0.28837094,0.03349436
id23941,0.0011193623,0.9984182,0.0004624202
id00831,0.008964419,0.10814487,0.88289076
id18145,0.59202754,0.19564201,0.21233048
id17227,0.9996667,0.000121171404,0.00021211355
id09417,0.85023725,0.025913762,0.123848975
id21307,0.64741004,0.24826854,0.10432142
id05650,0.00019669716,0.9997651,3.8255945e-05
id23901,0.6839931,0.088971555,0.22703528
id05831,0.99893683,0.0007059679,0.00035723863
id16708,0.04017948,0.9503968,0.009423713
id02281,0.24914183,0.10340929,0.6474489
id11599,0.7777046,0.07085002,0.15144542
id18353,0.062175374,0.8992478,0.038576778
id07413,0.9062592,0.088640556,0.005100188
id15653,0.0019002878,0.9962154,0.0018842944
id09715,0.0033972561,0.00043331046,0.9961694
id05108,0.030668167,0.96580184,0.0035300364
id09537,0.54654986,0.2663124,0.18713781
id27596,0.97257453,0.023749208,0.0036762625
id24255,0.02495908,0.0018846827,0.9731563
id05080,0.0019070011,0.00042688244,0.9976661
id09484,0.98235554,0.0029511065,0.014693318
id14864,0.2796583,0.016748758,0.70359296
id26836,0.5301236,0.11026907,0.3596073
id07003,0.56939167,0.32922465,0.10138374
id13750,0.0016539386,0.9979808,0.000365338
id21799,0.02568124,0.45248634,0.5218324
id11285,0.9998485,5.825738e-05,9.328122e-05
id04735,0.9120348,0.056378577,0.031586565
id23049,0.00093865156,0.0011232512,0.9979381
id05826,0.29416543,0.5826873,0.123147264
id17916,0.1170427,0.8301807,0.052776653
id14081,0.30433598,0.0029880153,0.69267595
id10527,0.1927471,0.0041593434,0.80309355
id16059,0.03645099,0.7975197,0.16602936
id25542,0.9981675,0.000665682,0.0011667595
id05402,0.0054963673,0.002598138,0.99190545
id01927,0.8317289,0.14928162,0.01898945
id27656,0.5857603,0.05337018,0.36086956
id06708,0.23042826,0.31571084,0.45386088
id03524,0.8455033,0.071463846,0.08303296
id12297,0.9869465,0.0049370783,0.0081164725
id03439,0.9947025,0.0047201253,0.0005772872
id04587,0.00036786386,0.9995735,5.85644e-05
id25470,0.000751814,0.9991074,0.00014076482
id01212,0.34218127,0.40204132,0.25577745
id13932,0.22419679,0.6782162,0.09758701
id00124,0.008971813,0.001810662,0.9892175
id01592,0.9938605,0.00093650044,0.005202976
id13461,0.5176149,0.24784051,0.2345446
id24681,0.024994673,0.18090536,0.7941
id23245,0.27784505,0.040781364,0.68137354
id14073,0.43925992,0.041450914,0.5192892
id05172,0.96353,0.0036144506,0.032855492
id21979,0.7085323,0.0685957,0.22287206
id00328,0.6080173,0.07838208,0.3136006
id26102,0.9631612,0.030604118,0.0062346538
id14867,0.14294705,0.107205994,0.74984694
id27544,0.0024825612,0.9969021,0.0006153992
id16228,0.9800781,0.00909337,0.010828536
id16342,0.30098978,0.48690122,0.21210898
id24933,0.99153394,0.007443227,0.0010228686
id04601,0.7306146,0.14550595,0.12387941
id01599,0.0016488306,0.9969445,0.0014066452
id06238,0.37603942,0.48264712,0.14131342
id06826,0.22295135,0.22820902,0.5488396
id23307,0.97774005,0.020458302,0.0018016616
id13575,0.98401296,0.013333592,0.0026534277
id24174,0.82773244,0.038150255,0.1341173
id19534,0.35719344,0.10189181,0.5409147
id19602,0.07436543,0.0010677298,0.92456686
id26962,0.0042090067,0.9930112,0.002779793
id04448,0.09294202,0.90565765,0.0014003408
id09786,0.441063,0.4586631,0.1002739
id25240,0.4530504,0.39925492,0.14769469
id14893,0.8746467,0.12035006,0.005003273
id24221,0.9875601,0.010835147,0.0016047232
id04696,0.8807898,0.015120005,0.104090124
id15153,0.072326206,0.48093635,0.44673744
id13882,0.00075629784,0.99918,6.361079e-05
id17836,0.020763263,0.9757495,0.0034872969
id00574,0.17228065,0.7188884,0.10883092
id02078,0.05734459,0.44113073,0.5015247
id21206,0.02210466,0.97432446,0.0035709338
id20084,0.834784,0.029717317,0.13549872
id26598,0.012935282,0.0008779155,0.98618674
id06838,0.2909012,0.017801153,0.69129765
id08786,0.086028345,0.03902763,0.87494403
id09550,0.014786946,0.7452738,0.23993923
id10206,0.98248935,0.0015851537,0.015925543
id21113,0.88327986,0.022379141,0.094341025
id21151,0.3978663,0.50195163,0.100182004
id02692,0.99928623,0.0004823615,0.00023142235
id26446,0.75877136,0.119663365,0.12156532
id07377,0.06450143,0.9319016,0.0035969694
id15998,0.6577191,0.31775412,0.024526749
id19637,0.9766043,0.0014280108,0.021967707
id19735,0.080496885,0.8543914,0.06511168
id13739,0.1693775,0.034605775,0.7960167
id25175,0.4549793,0.28431645,0.26070428
id00563,0.49413046,0.16084127,0.3450283
id09982,0.9666521,0.0009910881,0.032356765
id15459,0.0038354818,0.9947871,0.0013773539
id20785,0.0013581889,0.00015817306,0.9984837
id07145,0.00921497,0.03364274,0.95714223
id22204,0.588418,0.38596323,0.025618719
id09285,0.88772494,0.019309238,0.09296588
id18157,0.0008465653,0.0003844094,0.998769
id12134,0.031357143,0.015205867,0.9534369
id23914,0.9845249,0.0018656211,0.013609519
id10483,0.9843402,0.014201065,0.0014587614
id07092,0.92047113,0.026294997,0.05323388
id14786,0.098069616,0.036387917,0.8655425
id25741,0.97102517,0.012811116,0.01616364
id09050,0.11135193,0.8800896,0.008558456
id04938,0.9330643,0.027838452,0.03909725
id05901,0.1630749,0.062248066,0.77467704
id16975,0.0012584237,0.9986173,0.00012421854
id08547,0.0012164399,0.0012243274,0.9975592
id16355,0.9310442,0.008555046,0.060400758
id14568,0.78019243,0.0063110786,0.2134965
id25599,0.07825823,0.69544846,0.2262933
id01670,0.0013228646,0.9970553,0.0016218852
id23945,0.007792358,0.991859,0.00034863292
id17394,0.078705244,0.0027059256,0.9185888
id06501,0.41598317,0.44288117,0.14113563
id26234,0.077571414,0.8674941,0.054934446
id21280,0.0046176836,0.0015640897,0.9938182
id20048,0.006599844,0.0027972895,0.99060285
id01216,0.5774322,0.28327337,0.1392944
id25320,0.9251029,0.0153991375,0.059497956
id22833,0.09252303,0.06378705,0.8436899
id22056,0.60500973,0.24438256,0.15060768
id02275,0.0010830587,0.9964307,0.0024862716
id26127,0.32550812,0.020070333,0.65442157
id17011,0.018279333,0.9800117,0.0017090222
id13847,0.97784233,0.010755362,0.011402322
id00013,0.0023958075,0.99725324,0.0003509578
id16463,0.96293086,0.02008701,0.016982067
id04845,0.08875651,0.88164186,0.029601652
id01787,0.049924243,0.38752717,0.56254864
id08637,0.9988607,0.0006707405,0.00046854178
id11414,0.005734283,0.0055894046,0.9886763
id13177,0.21973477,0.5109413,0.26932392
id24517,0.9915242,0.006788874,0.0016869635
id26838,0.962929,0.0096392585,0.027431725
id23081,0.0027325144,0.99598974,0.00127776
id16327,0.31807503,0.6558491,0.026075874
id27282,0.01661101,0.9829683,0.00042074898
id07489,0.80030805,0.08382992,0.11586209
id01718,0.0057291007,0.0016091934,0.9926617
id15441,0.97432524,0.010829667,0.014845056
id27736,0.007787138,0.9135206,0.07869232
id16324,0.002538207,0.01678993,0.9806718
id12027,0.22538549,0.06440617,0.71020836
id24653,0.0010833609,0.99883825,7.839985e-05
id17541,0.27762306,0.046713147,0.6756638
id22406,0.19073604,0.61470866,0.19455534
id18356,0.7752454,0.1907225,0.034032147
id04505,0.6446628,0.067322314,0.2880149
id04246,0.73270106,0.07453215,0.19276679
id07368,0.60249525,0.095065616,0.30243915
id26185,0.010940426,0.00050233316,0.9885572
id08878,0.5486855,0.29307628,0.1582382
id27691,0.0031717562,0.001470291,0.99535793
id18004,0.7157841,0.12252978,0.16168615
id24426,0.7339744,0.096840054,0.16918552
id14164,0.98008233,0.013362974,0.0065546455
id12653,0.0007682898,0.9987031,0.0005285497
id18060,0.3329554,0.0990457,0.56799895
id18556,0.54110426,0.12772118,0.33117458
id27371,0.019315917,0.10530681,0.87537724
id11989,0.25629428,0.67286044,0.070845336
id26095,0.98811764,0.006722349,0.0051600197
id24978,0.42372593,0.10308276,0.47319132
id20322,0.29503226,0.021327196,0.68364054
id01954,0.9601483,0.036541283,0.003310446
id07434,0.34112337,0.07485094,0.5840257
id18144,0.0010600743,0.00067941094,0.99826056
id16250,0.25824085,0.7256354,0.016123742
id17793,0.0018583307,0.0006441485,0.9974975
id24067,0.1723512,0.011523483,0.81612533
id13891,0.17614129,0.0034564228,0.82040226
id07334,0.04721321,0.9017219,0.051064856
id15633,0.0026688885,0.9959598,0.0013712593
id23239,0.94313294,0.038916636,0.0179505
id10674,0.06439082,0.03483557,0.9007736
id22093,0.61907375,0.11789358,0.26303273
id08444,0.24294813,0.46306634,0.29398546
id03257,0.027636575,0.002793428,0.96957
id10040,0.38583666,0.6003698,0.013793527
id04902,0.0045962804,0.00048774714,0.99491596
id01219,0.70574623,0.21463795,0.07961581
id01340,0.90310985,0.0766529,0.02023731
id05117,0.004635008,0.99053836,0.0048265867
id04908,0.28861246,0.003218454,0.70816904
id03626,0.004075716,0.0003428101,0.99558145
id01888,0.9951421,0.0040959627,0.0007619617
id17199,0.06508236,0.006460783,0.9284569
id11200,0.8396015,0.13985626,0.020542262
id27561,0.56153655,0.06708827,0.3713752
id20966,0.0046391566,0.9946942,0.00066664664
id10257,0.01528572,0.9623232,0.022391045
id21168,0.04252408,0.5196798,0.43779615
id23363,0.0023577677,0.00028736598,0.99735487
id05321,0.7602858,0.194075,0.04563923
id09928,0.0014227083,0.0004985356,0.9980787
id18015,0.99834824,0.0013305616,0.0003212256
id02082,0.0013979004,0.9978752,0.00072689407
id19279,0.5284621,0.17706098,0.29447687
id08541,0.07477017,0.8866527,0.03857711
id15249,0.0057762377,0.9845532,0.009670529
id03609,0.059595034,0.7503692,0.19003576
id22902,0.058420397,0.00034394537,0.9412356
id17733,0.9510493,0.046437163,0.0025134676
id07554,0.04330037,0.013790099,0.94290954
id14120,0.67547196,0.07456881,0.24995926
id21802,0.020375231,0.9760751,0.0035496277
id15614,0.013702522,0.983582,0.0027155222
id19437,0.0022058368,0.000820988,0.99697316
id22698,0.98841864,0.0096383095,0.0019431142
id21841,0.009040132,0.98820066,0.0027592285
id16177,0.6597278,0.30908144,0.031190777
id15887,0.03168391,0.007128667,0.96118736
id22629,0.6620534,0.09199526,0.24595131
id10346,0.8532954,0.012448382,0.13425618
id05154,0.88234496,0.02442071,0.09323436
id22913,0.4929902,0.44671166,0.060298104
id10544,0.3818038,0.18741083,0.4307854
id08703,0.21662678,0.78252405,0.0008491083
id12817,0.25132135,0.008907965,0.7397707
id25433,0.7051473,0.12333466,0.17151801
id25112,0.30477715,0.04268679,0.65253603
id05054,0.0074142,0.966781,0.025804827
id02311,0.002041621,0.99671185,0.0012465166
id22160,0.24828494,0.64179474,0.10992033
id17422,0.99794024,0.0016691972,0.00039050673
id18985,0.961011,0.033890817,0.0050982255
id21905,0.06639163,0.0024677136,0.93114066
id17474,0.9405725,0.04227299,0.017154453
id15236,0.00057930563,0.9985102,0.00091046916
id13964,0.4890833,0.042162757,0.46875393
id15962,0.0011199014,0.9984648,0.00041535383
id20866,0.16067831,0.25686097,0.5824607
id06625,0.66306096,0.030460745,0.3064783
id09793,0.17496529,0.09059125,0.7344434
id17365,0.00056830613,0.9993284,0.00010339284
id18463,0.055256177,0.93733865,0.007405146
id20693,0.14928587,0.6182397,0.23247442
id08785,0.00094259,0.99889416,0.0001632236
id06783,0.037095774,0.81152916,0.15137507
id23178,0.013482103,0.0014011897,0.9851167
id13513,0.003184771,0.994823,0.0019922564
id25361,0.0021713239,0.00035128248,0.99747735
id22319,0.8873511,0.073831454,0.038817473
id14024,0.46862206,0.03404958,0.49732834
id24186,0.0023992148,0.9974022,0.00019861262
id20965,0.95201224,0.017774224,0.030213537
id06242,0.1608004,0.022487586,0.81671196
id25665,0.03781323,0.01709344,0.94509333
id09706,0.70380676,0.12836432,0.16782892
id11026,0.0013939703,0.9985057,0.00010039127
id04223,0.9792595,0.010783334,0.009957188
id19674,0.0021094824,0.997424,0.00046652072
id23420,0.019333648,0.75319487,0.22747149
id18059,0.25292075,0.72704434,0.020034881
id22576,0.6782725,0.27406567,0.047661822
id18495,0.0020062863,0.9948679,0.0031257742
id14139,0.9987833,0.00057172595,0.0006449662
id18313,0.018180486,0.96374875,0.018070718
id27356,0.9853682,0.012384972,0.0022468234
id16035,0.22533397,0.009921734,0.7647443
id04182,0.23885664,0.3658495,0.39529383
id15667,0.9684695,0.016432747,0.015097676
id08713,0.9945365,0.004864678,0.00059881713
id25563,0.00020625345,0.9997421,5.167171e-05
id17023,0.9984699,0.0011917569,0.00033833057
id03014,0.002788874,0.9968093,0.00040179535
id23812,0.0036383204,0.9959358,0.0004258837
id20057,0.17345679,0.15113498,0.67540824
id12385,0.7414339,0.119524986,0.13904107
id24416,0.14658932,0.8482264,0.0051842486
id15672,0.010698907,0.9570379,0.032263104
id13868,0.99203354,0.0075135096,0.0004529824
id21095,0.19523096,0.03212191,0.7726471
id05305,0.5122554,0.42142835,0.06631625
id15384,0.17574868,0.019740341,0.804511
id14049,0.010599098,0.00021461955,0.9891862
id23441,0.6096994,0.32745355,0.06284703
id12856,0.07742403,0.0011148759,0.9214611
id16055,0.0024182103,0.00039377573,0.99718803
id24771,0.24265309,0.49924275,0.25810423
id14053,0.31635568,0.20179527,0.481849
id19547,0.021670954,0.45851344,0.51981556
id03639,0.018560702,0.9680462,0.013393089
id14546,0.17634992,0.75233924,0.07131088
id13935,0.17285034,0.0063483943,0.82080126
id20335,0.3704537,0.46361157,0.16593476
id07301,0.28019667,0.04378014,0.67602324
id10186,0.74065816,0.005465598,0.25387627
id00192,0.51239777,0.20260826,0.28499395
id17851,0.9725097,0.026742678,0.00074765127
id08403,0.59985733,0.2582089,0.14193372
id06183,0.43740413,0.08635327,0.47624263
id24738,0.4856152,0.27038583,0.24399893
id15112,0.94274795,0.021177987,0.03607403
id19819,0.00097022747,0.0012762866,0.99775344
id17722,0.0489201,0.035123933,0.915956
id24273,0.10584387,0.8149815,0.079174645
id18939,0.0013925541,0.0002496398,0.99835783
id16076,0.35996076,0.61556745,0.02447179
id23158,0.016235204,0.0049410183,0.9788238
id12745,0.8068201,0.07787253,0.11530735
id22538,0.14061123,0.6785031,0.1808857
id14975,0.12115304,0.87359893,0.005247978
id27537,0.8514392,0.061208807,0.08735201
id06632,0.14179306,0.09824861,0.7599583
id08100,0.0315391,0.9665394,0.001921447
id00843,0.9990503,0.0005887385,0.00036093095
id22159,0.0788169,0.0009391385,0.920244
id18672,0.957767,0.0017328014,0.040500198
id06916,0.096730664,0.88221794,0.021051448
id22212,0.4608801,0.23635854,0.30276138
id00273,0.3497393,0.013451431,0.63680923
id26325,0.15237676,0.7226206,0.1250026
id23683,0.01693111,0.98188066,0.0011882415
id14419,0.046871733,0.91450965,0.038618628
id11931,0.0045885183,0.99399805,0.0014134439
id00568,0.15522867,0.8304394,0.014331884
id12271,0.9748061,0.011021346,0.014172567
id12622,0.93967235,0.056675166,0.003652472
id03156,0.15544702,0.67196727,0.17258574
id25592,0.9241998,0.06588236,0.00991777
id24367,0.9665091,0.0014498106,0.032041084
id16007,0.013415505,0.003692659,0.9828918
id04785,0.55290043,0.16337483,0.28372476
id07888,0.018239273,0.0124376435,0.96932304
id13557,0.09722926,0.8526543,0.050116494
